",""logFC"",""AveExpr"",""t"",""P.Value"",""adj.P.Val"",""B"",""GeneSymbol"""
"225721_at,1.02045103898613,11.3103881246409,3.90668484291581,0.000740172861123075,0.166704864929743,-0.421910796845082,""SYNPO2"""
"218667_at,0.553384156551034,7.41827232313839,3.90372146079986,0.000745562502547839,0.166704864929743,-0.428056203768977,""PJA1"""
"226225_at,1.07078913327267,7.62741774510849,3.90363288953809,0.000745724187991653,0.166704864929743,-0.428239876094784,""MCC"""
239535_at,-0.58540123316097,3.95326188776797,-3.90361802107219,0.000745751333545614,0.166704864929743,-0.428270709155862,NA
"235476_at,-0.952539373988849,4.80659827731004,-3.90349952100523,0.000745967715658636,0.166704864929743,-0.428516445021043,""TRIM59"""
"203323_at,1.01629984579347,7.34794777987349,3.89979376041587,0.000752765928596505,0.166704864929743,-0.43620088087144,""CAV2"""
"222513_s_at,0.71031101546758,11.1480233369574,3.89931686128452,0.000753645243030518,0.166704864929743,-0.437189762479341,""SORBS1"""
"232203_at,0.853144894991693,4.67521036595257,3.89687449851859,0.000758164478291411,0.166704864929743,-0.442254023170782,""NKD1"""
"225464_at,1.08485010136042,8.59288476085702,3.89269141254856,0.000765967082421056,0.166704864929743,-0.450927144414086,""FRMD6"""
"239068_at,0.635493913052665,5.97880326017131,3.89218900112613,0.000766909549103977,0.166704864929743,-0.45196878682993,""GNL1"""
"228783_at,0.93462658254786,6.22999102338157,3.88066375738341,0.000788847601615749,0.166704864929743,-0.475861094803363,""POPDC1"""
"218638_s_at,-1.83664366831318,10.7971193630096,-3.87904904263366,0.000791970378068181,0.166704864929743,-0.479208026244745,""SPON2"""
"229537_at,1.34973181101924,6.7030078425223,3.8790204278449,0.000792025827802582,0.166704864929743,-0.479267337114281,""LMO4"""
"1553911_at,1.54802391186347,6.44351268226396,3.87896274300265,0.000792137621163713,0.166704864929743,-0.479386902391255,""ZNF663P"""
"209813_x_at,-1.52388920746909,11.7338767896182,-3.87684524655523,0.000796252160137254,0.166704864929743,-0.483775809592283,""TRGV9"""
1566202_at,-0.540201443416758,3.75793754411655,-3.86861165746948,0.000812452944387653,0.166704864929743,-0.500839630625486,NA
"206197_at,0.580822868783413,8.11201807638378,3.86841039361686,0.000812853017094338,0.166704864929743,-0.501256705816801,""NME5"""
"228548_at,1.02823790062087,7.90802803847186,3.86207515245975,0.000825546340868638,0.166704864929743,-0.514384183441718,""RAP1A"""
"230639_at,-1.01804396775108,8.39939332427547,-3.86202450212214,0.000825648610241189,0.166704864929743,-0.514489130551593,""ICA1"""
"204993_at,1.40442660390472,9.22459343313182,3.86127414542605,0.000827165143309151,0.166704864929743,-0.516043850258468,""GNAZ"""
"226478_at,0.81872926878208,6.6679274045261,3.86023562313111,0.00082926863002613,0.166704864929743,-0.518195599528364,""TM7SF3"""
214013_s_at,0.68649801254445,5.61822214469993,3.85991442772842,0.000829920269609456,0.166704864929743,-0.518861085156997,NA
"1559861_at,-1.16244196670588,4.84421911031505,-3.85974004963526,0.000830274259111309,0.166704864929743,-0.519222377634198,""PCAT7"""
"242345_at,-1.10510832880594,6.19917981439828,-3.858250488153,0.000833304179207782,0.166704864929743,-0.522308530708018,""COL28A1"""
"214516_at,-0.554677745898176,3.65704177579042,-3.85759634474304,0.000834638227484903,0.166704864929743,-0.523663787862162,""H4C2"""
"236657_at,0.521077803524557,3.69339921285188,3.85679326894317,0.000836278894821013,0.166704864929743,-0.525327576884826,""CRIM1-DT"""
216467_s_at,0.673884777952503,4.34966417722102,3.85667415732209,0.00083652250892088,0.166704864929743,-0.525574346337617,NA
"206116_s_at,1.21310949145814,11.266276676311,3.85655779260873,0.000836760572668512,0.166704864929743,-0.525815424253412,""TPM1"""
"219338_s_at,0.538597061252079,7.5657622085731,3.85590397576295,0.000838099424816978,0.166704864929743,-0.527169953860448,""LRRC49"""
"209806_at,-0.901978594002069,10.3995390031421,-3.8548306434508,0.000840301934787488,0.166704864929743,-0.529393561820338,""H2BC12"""
"202784_s_at,0.760539202586634,6.65170441812452,3.85466628394513,0.000840639710480724,0.166704864929743,-0.529734058454459,""NNT"""
"211144_x_at,-1.52194572910795,11.7396179779519,-3.85265951641061,0.000844774669588877,0.166704864929743,-0.533891292360397,""TARP"""
"201431_s_at,0.971035783326085,8.90538152772131,3.85225633743105,0.000845607846344778,0.166704864929743,-0.53472649809706,""DPYSL3"""
"227204_at,0.654784264181989,8.61935245347589,3.84940692204256,0.000851519428500465,0.166704864929743,-0.540628988807134,""PARD6G"""
"1553220_at,-1.23636649968126,5.17904815340293,-3.84863296283325,0.000853132180736358,0.166704864929743,-0.542232159111977,""FAM117B"""
"213761_at,0.590638266393698,6.63042682981756,3.84757994044736,0.000855331287911859,0.166704864929743,-0.544413331963336,""MDM1"""
1570490_at,-0.530610895870289,3.24676243138715,-3.84721276782178,0.000856099399914243,0.166704864929743,-0.545173860781991,NA
"202555_s_at,1.32471713562007,12.0059318901776,3.84159299984551,0.000867941223141059,0.168077299243673,-0.556813340762217,""MYLK"""
"202007_at,0.926212610594487,7.07034645587532,3.84063552965322,0.000869974863940731,0.168077299243673,-0.558796269046166,""NID1"""
"235342_at,1.02420834545438,10.1715104270744,3.83558360483088,0.00088078327415698,0.16831419030653,-0.569258098396746,""SPOCK3"""
"1556182_x_at,0.640533489041441,6.09881674748236,3.83396292982166,0.00088427869398495,0.16831419030653,-0.572614021170567,""ANKRD65"""
"212116_at,-0.654569509986542,8.57498608831387,-3.83363700090631,0.000884983301425963,0.16831419030653,-0.573288904495955,""TRIM27"""
"226180_at,0.614159993641362,8.3355180805354,3.83024115369874,0.000892357688697877,0.16831419030653,-0.580320182854722,""WDR36"""
"238583_at,0.832993230363578,6.77935077921863,3.82979729524899,0.000893326044733109,0.16831419030653,-0.581239171747864,""MSRB3"""
236063_at,0.589518231681182,8.06521984213575,3.82664659349691,0.000900229778618534,0.16831419030653,-0.587762268650789,NA
"210387_at,-1.92341143060957,8.05012420611384,-3.82659255586521,0.000900348643238629,0.16831419030653,-0.587874141737403,""NCALD"""
"204431_at,0.776408353146357,7.70913201001035,3.81972809022335,0.000915574981666707,0.16831419030653,-0.602084284278794,""TLE2"""
1559776_at,0.718524368626334,7.75454091991695,3.81937096157852,0.000916374069204379,0.16831419030653,-0.602823509526449,NA
"209210_s_at,0.695504364260763,11.2321571324578,3.81450346997024,0.000927334200167238,0.16831419030653,-0.612898120308357,""FERMT2"""
"227550_at,1.04899107985209,8.00461412074934,3.81361644677929,0.000929345416849345,0.16831419030653,-0.614733922281681,""GFRA1"""
"1558604_a_at,0.937652310827994,5.68579422830065,3.81056130769375,0.000936305611889088,0.16831419030653,-0.621056578401974,""SSBP2"""
"228857_at,0.594042118538381,8.28326549913869,3.80935965760093,0.000939057291706869,0.16831419030653,-0.623543272712779,""GNL1"""
1570005_at,-0.778306946206242,4.22067071981268,-3.80824152476254,0.000941624898707682,0.16831419030653,-0.625857065764801,NA
"241453_at,-0.814186301655328,6.15191387396521,-3.80766808247094,0.000942944403314259,0.16831419030653,-0.627043684291625,""PTK2"""
"210508_s_at,-1.23076097059664,4.66053766131616,-3.80621710590058,0.000946291299317912,0.16831419030653,-0.630046095349666,""KCNQ2"""
"212427_at,0.582155913907608,6.85995661558884,3.80244661877534,0.000955043462139197,0.16831419030653,-0.637847574686481,""ECPAS"""
"227191_at,0.572555265678599,6.58901654714097,3.80240843882724,0.00095513249419951,0.16831419030653,-0.637926568420106,""ITFG1"""
"37590_g_at,0.77830924817294,8.26467284824081,3.80076341700439,0.000958976326816651,0.16831419030653,-0.641330016306073,""ZNF710-AS1"""
"216944_s_at,1.18277285264681,8.24435505377943,3.79953044712545,0.000961867353897341,0.16831419030653,-0.643880854938318,""ITPR1"""
"238612_at,0.672101353165941,6.88867486733976,3.79862054798969,0.000964006374023552,0.16831419030653,-0.645763251493917,""BRD4"""
"221505_at,0.744439694688712,8.39266474105026,3.79780592136641,0.000965925409951422,0.16831419030653,-0.647448508930337,""ANP32E"""
"212680_x_at,-0.68051667663446,7.46013261774838,-3.79522545034582,0.000972029227451694,0.16831419030653,-0.652786605635971,""PPP1R14B"""
"204083_s_at,0.798852894405787,13.2432601742993,3.79483819086543,0.000972948527951909,0.16831419030653,-0.653587678054735,""TPM2"""
AFFX-M27830_M_at,-0.862129333384523,8.71648043987928,-3.7900252216817,0.00098444574655992,0.16831419030653,-0.663542912129366,NA
"225665_at,0.836877523019172,8.93806540165749,3.78992004264341,0.000984698490305108,0.16831419030653,-0.663760451464429,""MAP3K20"""
"1554053_at,0.856654334532945,5.79689318645113,3.78924112803473,0.000986331454789271,0.16831419030653,-0.665164619158944,""SPTLC1"""
"212730_at,0.708821238414357,12.6767264841685,3.7884776523527,0.000988171004756253,0.16831419030653,-0.666743648602649,""SYNM"""
"220663_at,-1.101739555622,5.33249495843282,-3.78839010548629,0.000988382160179664,0.16831419030653,-0.666924711899131,""IL1RAPL1"""
"214463_x_at,-1.00066505586401,6.13284381064206,-3.78836499021109,0.000988442744260997,0.16831419030653,-0.666976654903908,""H4C12"""
"216522_at,-0.553378133786229,3.76701745976291,-3.78678371715267,0.000992264546879771,0.16831419030653,-0.67024694404679,""OR2B6"""
"215249_at,-1.00511372655629,5.92935548920117,-3.78605530494726,0.000994029962095991,0.16831419030653,-0.671753350970079,""RPL35A"""
"222924_at,0.845175204526794,7.3729157926699,3.7832623023758,0.0010008280072998,0.16831419030653,-0.67752918454805,""SLMAP"""
"205573_s_at,0.859019665464989,7.73596993700971,3.78209839383972,0.00100367443946496,0.16831419030653,-0.679935971379213,""SNX7"""
"203018_s_at,0.830144462512346,7.37657090074275,3.78175347786793,0.00100451949333579,0.16831419030653,-0.680649189996372,""SSX2IP"""
"226282_at,0.63406882843995,7.97275261305868,3.7796325773227,0.0010097312193972,0.16831419030653,-0.68503464073966,""PTPN14"""
"229381_at,-0.992586451441314,5.63885575581846,-3.77118898723342,0.00103074576157383,0.169240067258565,-0.702491021962452,""SRARP"""
"225328_at,0.759313323670655,8.98707049287292,3.7710638989338,0.00103106030593378,0.169240067258565,-0.702749598398804,""FBXO32"""
"226425_at,0.673438820039639,9.63989682707035,3.76959344917403,0.00103476497696032,0.169240067258565,-0.705789168308687,""CLIP4"""
"219117_s_at,-0.835979835291692,10.7715354252879,-3.76902573451796,0.00103619879722905,0.169240067258565,-0.706962656846577,""FKBP11"""
"205803_s_at,0.803200246255509,8.01037842806804,3.76751466485817,0.00104002471648876,0.169240067258565,-0.710086000137712,""TRPC1"""
243322_at,1.30706038771696,6.87112672751411,3.76719705944113,0.0010408306416596,0.169240067258565,-0.710742464603162,NA
"1553243_at,0.929346418341202,5.83280718672783,3.76623014116095,0.00104328799710279,0.169240067258565,-0.712740967125196,""ITIH5"""
"229613_at,1.05009176133055,7.30268109378345,3.76588795139017,0.00104415901940233,0.169240067258565,-0.713448217825873,""NKD1"""
"232035_at,-1.30859821031184,7.14577661658773,-3.76507373902078,0.00104623443130925,0.169240067258565,-0.715131033220975,""H4C8"""
"228329_at,1.70076173769202,6.38515597913487,3.76339640449731,0.00105052276381368,0.169240067258565,-0.718597620051866,""DAB1"""
"220673_s_at,-0.700347449039545,3.65271984373302,-3.76311258358616,0.0010512501040195,0.169240067258565,-0.719184181959285,""PPP4R4"""
"238861_at,0.908410170758493,5.16608599163639,3.75991861664396,0.00105946953359962,0.169240067258565,-0.725784681945934,""SSBP2"""
"227536_at,0.522418098202027,7.85510797559317,3.75982142598661,0.0010597206378606,0.169240067258565,-0.72598552140786,""ZC3H13"""
"203065_s_at,1.19100788690591,8.40254906513671,3.75862771287394,0.00106280953900752,0.169240067258565,-0.72845221878152,""CAV1"""
"218266_s_at,0.794309214352299,5.2941355531586,3.75785577576253,0.00106481176290711,0.169240067258565,-0.730047306866669,""NCS1"""
"219314_s_at,0.538190283812247,7.48645796300549,3.75320561422931,0.00107695215832322,0.169291233942117,-0.739655334988809,""ZNF219"""
"223321_s_at,-1.14287353747028,7.18091538487146,-3.7529625186027,0.00107759056152614,0.169291233942117,-0.740157573751527,""FGFRL1"""
"230736_at,0.73906573642183,6.36141902454987,3.75248839364448,0.00107883675437734,0.169291233942117,-0.741137111139111,""SVIL-AS1"""
"225200_at,0.601671917366498,7.04689668060387,3.75181267140344,0.00108061528387378,0.169291233942117,-0.742533121284085,""DPH3"""
"215432_at,-2.16054618252241,8.05592854816478,-3.74795990329515,0.00109081132455855,0.170400311914968,-0.750492189194938,""ACSM1"""
"1552310_at,0.571939242201481,6.97870470538903,3.74673243514912,0.00109407960721291,0.170423938815857,-0.753027694819818,""C15orf40"""
"227448_at,0.675288141105888,8.43422950892083,3.74399146026132,0.00110141268714023,0.170606549748331,-0.758689199449571,""ARGLU1"""
"214604_at,1.05575900114934,5.29584103353876,3.74396166117775,0.00110149267601575,0.170606549748331,-0.758750746949793,""HOXD11"""
"1564868_a_at,-0.783846688354886,4.95978516421627,-3.73807677778017,0.00111740210442427,0.171736406097747,-0.770904316151245,""FAM117B"""
"222199_s_at,0.546004175445656,8.84349529100856,3.73708539734609,0.00112010445209272,0.171736406097747,-0.772951504109298,""BIN3"""
"213075_at,0.97567948115088,7.1635738152374,3.73460042648603,0.00112690644466916,0.171736406097747,-0.778082644417073,""OLFML2A"""
"1554038_at,-0.758068467643015,6.65755844634491,-3.73308636064353,0.00113107077416842,0.171736406097747,-0.781208786467695,""LARP1B"""
"203019_x_at,0.850441284722279,7.31151118158077,3.73111355780052,0.00113651959694922,0.171736406097747,-0.785281862516359,""SSX2IP"""
"230974_at,0.827616564959519,6.08325415188618,3.73111189181974,0.00113652420925667,0.171736406097747,-0.785285302010342,""DDX19B"""
"244276_at,-0.636188971418893,3.73745822214844,-3.73091957320057,0.00113705677196862,0.171736406097747,-0.785682351366026,""KLB"""
239383_at,0.612710491994651,6.66565688178319,3.72909749085372,0.00114211464788205,0.172025119484714,-0.789443985509606,NA
"243336_at,0.57039355717034,4.05323708048593,3.72462560700787,0.00115462224699756,0.172576674390467,-0.798675078966309,""DNM1P50"""
"242033_at,0.780454271786382,5.95165938372763,3.72440392582839,0.00115524577644098,0.172576674390467,-0.799132648404371,""RNF180"""
"244350_at,-0.79477467530474,6.65033600604064,-3.72178973738419,0.00116262386512092,0.173205612603505,-0.804528302817869,""MYO10"""
"205578_at,1.23109119427546,6.99602718970812,3.71486586889794,0.00118239039995326,0.175195650724782,-0.818816747589626,""ROR2"""
"201495_x_at,1.14588629127042,7.57356687324048,3.71271411518438,0.001188600492889,0.175639816077584,-0.82325651647081,""MYH11"""
"203324_s_at,0.916298392746832,8.14804442163467,3.70768464574889,0.00120324147119141,0.177136209831538,-0.833632641976736,""CAV2"""
"205609_at,1.21456202183282,6.87846934377079,3.70701418365092,0.00120520658541074,0.177136209831538,-0.835015709902586,""ANGPT1"""
"227034_at,0.609434440151139,7.51976771602027,3.70275013978433,0.00121777863720422,0.178026863607328,-0.843811051770123,""SOWAHC"""
"202274_at,0.878266159737805,12.6763317834629,3.70036104981568,0.00122487897527924,0.1782938040573,-0.848738382443707,""ACTG2"""
"1557729_at,0.646155680116643,4.03075548792522,3.69613455471975,0.00123754006608846,0.1782938040573,-0.85745418782585,""GRK5"""
"227444_at,0.980937181616563,8.58368895952708,3.69480020665579,0.00124156400853297,0.1782938040573,-0.860205578331684,""ARMCX4"""
234110_at,0.627141951702807,4.34039876639215,3.69259012742431,0.00124825722396526,0.1782938040573,-0.864762406839249,NA
"229124_at,1.63954883513767,5.04684485877034,3.69224333417272,0.00124931070620195,0.1782938040573,-0.865477405161446,""PROK1"""
"210914_at,-0.504123716345704,4.71417410611293,-3.69058288091628,0.00125436694531168,0.1782938040573,-0.868900704869151,""TXNDC16"""
"213739_at,0.610952413372023,6.10437650520508,3.68809859901735,0.00126196947117438,0.1782938040573,-0.87402206998806,""LOC103344931"""
"1556024_at,-0.859857664271174,7.86638623425493,-3.68728067723284,0.00126448243111263,0.1782938040573,-0.875708117908251,""EME2"""
"212887_at,0.543278147279285,10.043821587326,3.68541636085707,0.0012702287331562,0.1782938040573,-0.879550990187192,""SEC23A"""
"228962_at,0.919094013615717,6.81559587754882,3.68452180373382,0.00127299510864807,0.1782938040573,-0.881394824624323,""PDE4D"""
1570089_at,-0.549538506003771,4.34488928389471,-3.68363632206357,0.00127573926018948,0.1782938040573,-0.883219891836041,NA
"201516_at,-0.726157727704109,8.3340425311948,-3.68336906219952,0.00127656865532492,0.1782938040573,-0.883770729449029,""SRM"""
"222744_s_at,0.857931347928453,6.36304635063862,3.68294091270734,0.00127789845036733,0.1782938040573,-0.88465315804571,""TMLHE"""
"223527_s_at,0.64735715989208,6.61568311252013,3.68072836884155,0.00128479218226736,0.1782938040573,-0.889213047541453,""CDADC1"""
"219687_at,0.746359936564292,7.36141533082499,3.68067884565996,0.00128494690223661,0.1782938040573,-0.889315106780392,""HHAT"""
"227202_at,1.28569148897278,6.39582971002929,3.67978647711455,0.00128773797871615,0.1782938040573,-0.891154100555716,""CNTN1"""
"1563696_at,-0.970091241269916,4.3023953099379,-3.67967562935452,0.00128808509561287,0.1782938040573,-0.891382531340128,""HSD17B4"""
"225784_s_at,0.825317781807072,6.5462833363711,3.67799857879191,0.00129334798813979,0.178570205180664,-0.894838414483702,""ZC4H2"""
242960_at,0.51007999918034,6.36022840393031,3.67538978524007,0.00130157696285142,0.1786437239216,-0.900213890843706,NA
"232000_at,0.674255968445556,6.43343777931707,3.67412723311203,0.00130557794299417,0.1786437239216,-0.902815213444208,""TTC39B"""
"202616_s_at,0.763592871482055,5.86525771025317,3.6727061228749,0.00131009586980596,0.1786437239216,-0.905743072339289,""MECP2"""
